지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),평균 해면기압(hPa),평균 전운량(1/10),평균 지면온도(°C)
108,서울,2017-08-25,25.3,22.2,604,30.6,1616,,,5,270,1849,1.7,61.9,19,998.6,1008.3,6,25.7
108,서울,2017-08-26,24.2,19,547,29.2,1548,,,4.9,320,1603,2,54.5,15.7,1003.8,1013.6,1.9,27.3
108,서울,2017-08-27,22.7,19,520,26.7,1509,.75,0,2.6,50,1106,1.4,62,17,1005,1014.9,8.3,24.8
108,서울,2017-08-28,21.5,18.3,2352,26.5,1143,5,9,4.4,70,1900,1.5,73.1,18.2,1001.5,1011.3,9.1,22.6
108,서울,2017-08-29,19.5,17,2341,24,1607,,,5.3,340,758,3.2,51.4,11.4,1004.3,1014.3,6.5,22.8
108,서울,2017-08-30,19.8,16.1,554,23.9,1715,,,4.5,320,246,1.5,55.8,13.2,1003.9,1013.9,7.1,19.7
108,서울,2017-08-31,22.2,16.6,601,27.6,1519,,,4.1,340,1601,1.6,62.4,16,1002.2,1012.1,.9,24.3
108,서울,2017-09-01,23.3,17.1,626,29.7,1608,,,4.4,340,2009,2.2,56,15.3,1002.6,1012.5,.4,26.6
108,서울,2017-09-02,23.8,18.6,606,29.6,1432,,,4.2,270,1837,1.8,59,16.9,1002.6,1012.4,2.9,27.2
108,서울,2017-09-03,23.7,19,603,29.2,1613,,,3.3,290,1733,1.6,64,18.4,1004.8,1014.7,3,25.6
108,서울,2017-09-04,24.6,19.7,527,30.1,1433,,,3.2,180,1658,1.6,53.8,15.8,1005.2,1015,6.1,28.6
108,서울,2017-09-05,21.9,20.4,530,23.7,1329,2.42,0,3.3,160,1758,1.7,62.4,16.4,1001.8,1011.7,8.8,22.6
108,서울,2017-09-06,20.6,18.5,2338,24,1135,9.67,2,2.8,290,2147,1.2,75.5,18.3,998.6,1008.5,9.6,21.5
108,서울,2017-09-07,22.4,17.8,354,27.5,1509,,,3.7,290,1924,1.4,73.3,19.7,997.9,1007.7,5.6,24.3
108,서울,2017-09-08,24.3,20.4,507,29.9,1541,,,3.9,290,1434,1.7,67.5,19.6,1001.4,1011.2,3.8,27.6
108,서울,2017-09-09,23.8,19.2,622,28.2,1447,,,3.6,320,1516,1.4,70.1,20.1,1003.2,1013,2.8,26.5
108,서울,2017-09-10,23,19.9,546,26.1,1441,4.67,.5,2.7,70,932,1.4,74.3,20.7,1003.4,1013.3,9.3,24.3
108,서울,2017-09-11,21.2,18.6,654,24.6,1647,10.33,24,3.9,70,500,1.7,79.8,19.8,997.7,1007.5,7.6,22.6
108,서울,2017-09-12,22.1,17.7,608,27.9,1449,,,4.8,290,1501,1.9,58.6,15.2,1003.6,1013.5,.6,23.3
108,서울,2017-09-13,21.4,15.9,629,27.5,1526,,,4.2,270,1438,1.9,49.3,12.1,1008.4,1018.4,0,23
108,서울,2017-09-14,22.4,14.8,642,29.5,1413,,,3.2,70,2247,1.7,48.8,12.7,1009.3,1019.2,1.5,23.9
108,서울,2017-09-15,22.6,17.8,613,27.9,1534,,,5.9,90,957,3.6,48.4,13,1009,1018.9,3.9,25
108,서울,2017-09-16,22,16.7,623,27.6,1449,,,5.7,110,1306,3.6,50.9,13.3,1004.5,1014.4,3.1,25.2
108,서울,2017-09-17,23.1,19,457,29.2,1458,,,5,340,1736,2.7,51.3,14.2,997.6,1007.4,3.5,26.7
108,서울,2017-09-18,21.9,16.4,637,27.6,1424,,,4.7,270,1640,2.1,62.8,16.1,998.3,1008.2,1.8,25.8
108,서울,2017-09-19,22.6,20.1,224,25.8,1442,1.5,8,6.8,230,2014,3,79.1,21.7,998.8,1008.6,7.9,24.6
108,서울,2017-09-20,19.5,14.1,630,24.9,1501,,,5,290,1214,2.4,48.9,10.8,1002.4,1012.4,.8,20.3
108,서울,2017-09-21,20.3,14.2,618,27,1527,,,3,200,1430,1.6,57.3,12.8,1004,1013.9,.5,21.7
108,서울,2017-09-22,20.6,15.4,533,26.8,1336,,,4.4,230,1707,2.1,60.8,14.4,1003,1012.9,3.5,22.1
108,서울,2017-09-23,21.8,17.6,227,27.3,1423,.33,0,3.7,200,1802,1.6,69.8,17.9,1005.4,1015.3,6.6,23.3
108,서울,2017-09-24,22.4,18.8,244,27.9,1403,.75,0,4.6,270,1643,2,71.5,19.2,1005.1,1015,6.9,24.3
108,서울,2017-09-25,23.4,17.4,625,30.1,1422,,,3,70,840,1.4,58,16,1004.8,1014.7,2.5,25.2
108,서울,2017-09-26,25.1,19.4,627,31.4,1447,3.58,0,3.3,50,1016,1.9,57,17.6,1002.2,1012,4.9,27
108,서울,2017-09-27,22.7,19.9,2355,27.3,1505,10.25,.5,4.3,290,1159,1.7,66.4,18.3,997.7,1007.5,8.8,24
108,서울,2017-09-28,19.2,14.2,2349,25.3,1331,,,6,270,1654,2.8,49.1,10.6,1000.5,1010.4,2.5,23
108,서울,2017-09-29,17.4,11.2,625,23.5,1334,,,5.4,270,1433,2.2,39.3,7.5,1007.5,1017.6,3.1,20
108,서울,2017-09-30,20,14.7,637,25.9,1445,,,3.9,200,1511,1.5,64.9,15.2,1011.1,1021.2,3.5,21.1
108,서울,2017-10-01,18.2,15.5,2256,21.2,1203,10.83,4,4.3,70,2319,2.3,74.8,15.4,1006.8,1016.8,8.9,18.8
108,서울,2017-10-02,22,15.6,1,29.4,1510,3.5,1.5,5.8,340,2050,2.3,62.3,15.6,1001.3,1011.1,2.6,21.7
108,서울,2017-10-03,17.6,13.4,656,23.6,1411,,,5.4,290,118,2.3,49.8,10.1,1008.2,1018.3,5.8,18.2
108,서울,2017-10-04,16.7,10.7,607,24.3,1402,,,4.4,320,1759,1.8,48.5,9.1,1013.1,1023.2,6.6,17.5
108,서울,2017-10-05,18.7,13.9,531,23.4,1307,,,3.4,70,712,2.1,56.4,12,1013.1,1023.2,8,18.7
108,서울,2017-10-06,18.9,16.2,435,23.3,1103,3.25,.5,4.4,70,1312,2.3,66.4,14.3,1008.9,1019,8.5,19.4
108,서울,2017-10-07,21.9,16.9,618,28.8,1528,1.25,0,2.9,290,1823,1.2,67.6,17.3,1009.7,1019.6,7.5,23.9
108,서울,2017-10-08,23,19.3,648,28.7,1328,,,3.6,290,1621,1.4,66.9,18.4,1012,1021.9,4.8,25.3
108,서울,2017-10-09,22.5,19.8,2344,27.6,1533,.33,0,3,230,1621,1.5,66,17.6,1011.4,1021.3,6.5,24.9
108,서울,2017-10-10,21.4,18.6,415,24.8,1347,3.42,.4,3.8,200,2313,1.3,76.9,19.4,1008.2,1018.1,9.3,22.1
108,서울,2017-10-11,15.5,12.2,2347,21.7,1,10.33,20,5.5,270,149,2.9,77.1,13.8,1008.1,1018.3,9.3,17.4
108,서울,2017-10-12,11.4,8.8,2351,,,,,4.5,290,2305,2,71,9.3,1010.4,1020.9,7.1,11.7
108,서울,2017-10-13,12.8,6.1,629,18.9,1420,,,6.9,340,2202,3.2,51,7.3,1012.1,1022.5,3.4,12.8
108,서울,2017-10-14,14.4,9,649,20.5,1320,,,,,,,42.8,6.6,1015.5,1025.8,4.9,13.5
108,서울,2017-10-15,15.8,9,625,23,1448,,,3.8,50,1029,1.7,42.5,7.5,1017.1,1027.3,5.4,15.3
108,서울,2017-10-16,16.6,13.6,2351,22,1439,,,3.9,320,1852,1.7,47.6,8.8,1016.4,1026.6,7.9,17.2
108,서울,2017-10-17,16.2,9.2,634,23.9,1445,,,3.1,50,1007,1.3,47.1,8.5,1014.1,1024.4,.4,16.2
108,서울,2017-10-18,16.5,14.2,1,19.1,1147,7.75,.1,3.8,70,1508,2.4,58.8,10.9,1012.9,1023.2,9.3,15.7
108,서울,2017-10-19,17,11.9,708,23.2,1328,,,3.4,70,116,1.8,58.3,10.8,1009.2,1019.4,3.8,16.8
108,서울,2017-10-20,17,11.1,645,24.2,1508,,,3.5,290,1424,1.5,58.6,10.8,1008.8,1018.9,.1,16.9
108,서울,2017-10-21,17.6,11,714,25.2,1418,,,3.5,270,1428,1.3,52.8,9.9,1007.6,1017.7,0,16.7
108,서울,2017-10-22,16.3,11,644,23.5,1218,,,7.2,50,1436,3.1,50.4,9,1004,1014.1,1.8,15.6
108,서울,2017-10-23,13.7,8.6,645,20.6,1424,,,3.2,20,2,1.4,47,7.2,1007.8,1018.1,0,14.4
108,서울,2017-10-24,14.4,9.9,338,20.9,1313,,,3.3,290,2035,1.9,54.3,8.6,1013.6,1023.8,3,14.3
108,서울,2017-10-25,14.4,9.5,651,20.6,1455,,,3.7,270,1341,1.5,59,9.2,1014.5,1024.8,2.9,14.7
108,서울,2017-10-26,14.5,10.7,444,18.1,1355,,,3.2,290,1825,1.2,56.5,9,1011.3,1021.5,8.6,14.6
108,서울,2017-10-27,16.9,11.9,728,24.2,1454,,,2.9,290,1852,1.2,54.4,10.1,1009.6,1019.8,1.9,16.8
108,서울,2017-10-28,17.2,10.6,642,24.8,1354,,,5.1,320,2036,2,51.9,9.9,1009.8,1019.9,.1,16.5
108,서울,2017-10-29,11.5,6.3,2350,17.2,1224,,,7.6,270,1644,3.3,45.6,6.5,1007.1,1017.5,0,12.1
108,서울,2017-10-30,7.7,2.5,731,13.2,1534,,,4.8,320,4,2.4,27.4,2.8,1015.1,1025.7,0,10.1
108,서울,2017-10-31,10.4,3.6,634,16,1524,,,4.4,270,1412,1.8,54.3,7,1014.6,1025.1,1.8,11.4
108,서울,2017-11-01,14.4,11.5,21,18.1,1451,,,3.8,230,1515,2.1,72.4,11.8,1010.4,1020.6,8.5,14.5
108,서울,2017-11-02,15.5,14,121,18,1215,.92,1,3.7,230,1456,1.6,78.8,13.8,1007.9,1018,8.8,14.6
108,서울,2017-11-03,12.3,6.1,2359,16.6,1358,2.75,1.5,5.5,270,1809,3.2,66,9.9,1009.3,1019.6,5.6,12.8
108,서울,2017-11-04,7.8,4.5,735,13.7,1342,,,4.6,320,147,2.5,47.9,5,1018.1,1028.7,2.4,8.6
108,서울,2017-11-05,8.4,2.6,719,15.4,1516,,,3.7,250,1442,1.5,52.5,5.8,1018.3,1028.9,3.3,7.9
108,서울,2017-11-06,11.4,8,1,16.5,1357,,,3.9,200,1412,1.5,64.5,8.5,1014.2,1024.6,5.5,11.9
108,서울,2017-11-07,14.4,9.2,26,18.4,1438,.08,0,3.1,50,801,1.5,61.4,9.9,1010.4,1020.7,9.1,14.4
108,서울,2017-11-08,13.1,6.9,2340,17.2,1303,1.33,0,5.6,290,1426,3,53.3,8.1,1009.8,1020.1,3.9,13.9
108,서울,2017-11-09,9.4,3.7,743,16.8,1449,,,2.5,290,6,1.2,39.6,4.4,1013.5,1024,0,8.8
108,서울,2017-11-10,9.8,5.3,2349,15.9,1156,4.75,7.5,6.3,230,1452,3,56.3,7.2,1005.8,1016.2,4.4,8.3
108,서울,2017-11-11,5.9,2.7,802,10.7,1513,,,4.3,320,930,2.2,42.9,4,1011.1,1021.7,0,5.2
108,서울,2017-11-12,5.3,.3,719,11.4,1536,,,3.2,180,1349,1.4,57.1,5,1011.3,1021.9,1.5,3.8
108,서울,2017-11-13,8.4,3.1,229,11.8,1906,3.67,4.5,4.4,200,2015,1.9,64.4,7.2,1006.7,1017.2,7.9,6.8
108,서울,2017-11-14,7.5,2.9,2352,11.4,1233,,,5.5,270,1214,2.4,42.5,4.4,1008.5,1019,1.9,6.1
108,서울,2017-11-15,3.2,-1.1,2357,6.5,1149,,,6.7,290,1306,2.8,38.3,2.9,1011.3,1022.1,4.1,2.6
108,서울,2017-11-16,1,-3.4,726,6.4,1441,,,3.8,320,1312,1.5,30.3,1.9,1014.6,1025.5,0,1.6
108,서울,2017-11-17,3,-1.6,321,5.8,1508,3.5,0,4.8,320,2206,2.2,39.4,3,1009.2,1020,8.5,1.6
108,서울,2017-11-18,-2.1,-4.8,2320,2.6,1,,,5.7,320,512,3.4,38.5,2,1013,1024,0,.4
108,서울,2017-11-19,-1.6,-6.6,642,3.5,1505,,,5.7,290,1340,2.2,37.8,2,1016.4,1027.4,2.8,-.8
108,서울,2017-11-20,-.4,-3.9,737,4.2,1143,2.75,0,3.1,270,1318,1.4,55.3,3.3,1016,1026.9,3.5,-.3
108,서울,2017-11-21,1.3,-4.2,654,8.1,1515,,,2.7,50,741,1.4,55.6,3.5,1015.7,1026.5,1.1,.8
108,서울,2017-11-22,4.3,.6,2337,10.8,1358,1.5,.5,6.1,290,1438,2.4,54.8,4.6,1007.8,1018.4,5.1,2.8
108,서울,2017-11-23,.9,-2.5,545,4.7,1523,3.67,1.2,6.3,290,1253,2.1,49.3,3.2,1009.8,1020.6,4.8,.9
108,서울,2017-11-24,-.4,-2.5,2253,2.9,1413,2.5,0,4.9,340,1242,1.8,62.5,3.7,1013.9,1024.8,3.3,1.2
108,서울,2017-11-25,3,-3.3,316,7.3,2134,7.92,24,4.1,180,1403,1.8,77.6,6.3,1012.6,1023.3,7.5,1.1
108,서울,2017-11-26,3.3,-.3,2357,7.6,1418,,,5.5,320,1159,1.8,71.6,5.5,1014.4,1025.2,4.3,3.5
108,서울,2017-11-27,2.5,-2.9,736,9.5,1539,,,2.4,200,1308,1.3,53,3.8,1016.1,1026.9,.9,1.9
108,서울,2017-11-28,6.4,1.3,708,11.2,1311,1.75,.5,2.8,180,1145,1.1,64.1,6.2,1011.9,1022.5,8.4,3.9
108,서울,2017-11-29,3.2,-1.8,2359,8.1,34,.33,0,5.4,290,858,2.8,48.3,4,1015.3,1026.1,5.4,4.3
108,서울,2017-11-30,-2.4,-5.2,2351,2.7,1413,,,5.7,320,518,3.3,26.8,1.3,1018,1029,2,-.2
108,서울,2017-12-01,-2.2,-7.6,735,3.1,1402,1.08,0,4.4,270,1558,1.6,49.4,2.7,1019.9,1030.9,2.3,-1.9
108,서울,2017-12-02,1.9,-4.6,629,8.1,1440,,,3.3,200,1639,1.7,59.9,4.1,1017.3,1028.1,3.8,.4
108,서울,2017-12-03,4.9,3.1,620,8.1,1513,5.7,4,2.8,360,451,1.5,83.1,7.2,1012.5,1023.2,9,4.6
108,서울,2017-12-04,-1.2,-6.1,2340,4.5,126,1.83,.1,6.7,290,1452,3.4,48.1,2.9,1012.2,1023.2,1.4,1.2
108,서울,2017-12-05,-4.2,-8.2,808,-.4,1422,2.17,.1,,,,,40.1,1.8,1012,1023,1.6,-2.7
108,서울,2017-12-06,.2,-4.5,723,6,1410,5.25,1.2,3.5,180,1627,,72.6,4.5,1011.7,1022.5,7,.4
108,서울,2017-12-07,.7,-3.5,2350,4.6,1355,,,3.8,320,1430,1.7,64.5,4.2,1012,1022.8,3.5,1.7
108,서울,2017-12-08,-3.8,-7.1,806,-.5,1532,,,4.1,270,1321,1.8,41.3,1.9,1013.2,1024.3,2.1,-1.7
108,서울,2017-12-09,-.5,-5.6,710,5.4,1522,,,2.6,200,1443,1,46.1,2.7,1009.6,1020.4,2.8,-1
108,서울,2017-12-10,1.1,-2.5,2359,6.7,1441,7.5,4.1,6.3,320,1644,2,67.9,4.6,1004,1014.7,7,-.2
108,서울,2017-12-11,-7,-11,2330,-2.5,1,,,6.4,320,929,3.5,40.5,1.5,1012.9,1024.1,.3,-3.2
108,서울,2017-12-12,-9.4,-12.3,750,-5.2,1406,,,4,320,1053,2.1,41.9,1.2,1019.3,1030.6,0,-6
108,서울,2017-12-13,-8.7,-12,602,-4.4,1404,,,4.2,320,848,1.7,42,1.3,1021.4,1032.8,0,-6.4
108,서울,2017-12-14,-6.6,-11.2,416,-1.9,1526,,,1.9,290,1843,.9,42.9,1.6,1020.9,1032.2,5.9,-5.4
108,서울,2017-12-15,-3,-7.5,445,.9,1946,1.25,0,3.9,290,2354,1,52.6,2.6,1016,1027,7.3,-3
108,서울,2017-12-16,-5.7,-8.1,2356,-2.6,1,,,5.7,320,1323,3,43.1,1.7,1016.7,1027.8,0,-4.4
108,서울,2017-12-17,-6.7,-10.8,825,-2.3,1529,,,4.1,290,1230,1.9,38.1,1.4,1019.7,1030.9,1.1,-5.7
108,서울,2017-12-18,-1.6,-5.9,1,3.3,1959,12.5,3.4,3.9,320,2131,1.2,80,4.4,1015.9,1026.9,6.8,-1.6
108,서울,2017-12-19,-3.9,-6.5,2359,-1,1,,,4.3,320,714,2.1,49.4,2.2,1020.7,1031.8,1,-2
108,서울,2017-12-20,-3.9,-8.5,356,-.1,1452,4.08,.2,3.5,320,2314,1.1,68,3.2,1020,1031.1,7.1,-2.6
108,서울,2017-12-21,-.9,-5.6,735,4.6,1536,,,2.6,180,1209,1.2,71.4,4,1020.3,1031.3,.4,-2.2
108,서울,2017-12-22,3.4,-1.9,20,6.6,1510,,,3.2,230,2208,1.1,66.6,5.2,1015.3,1026.1,8.4,.4
108,서울,2017-12-23,6.1,5,445,8.7,1404,,,2,200,40,1.1,75.8,7.1,1012,1022.6,8,1.7
108,서울,2017-12-24,2.9,-.6,2400,5.7,5,11.17,20,5.1,290,1853,1.9,82,6.3,1003.2,1013.9,6.6,1.5
108,서울,2017-12-25,-2.1,-4.9,749,.6,1502,,,4.6,290,38,2.8,43.1,2.3,1012.2,1023.1,2.1,-1
108,서울,2017-12-26,-3.8,-7.9,2356,-1.1,1157,,,5.8,320,1505,2.9,41.8,2,1014.7,1025.8,.3,-2.5
108,서울,2017-12-27,-6.9,-10.3,826,-2.6,1517,,,4.4,270,1251,1.9,31.4,1.1,1019.3,1030.5,0,-4.6
108,서울,2017-12-28,-2.1,-6.8,222,.8,1248,2.25,0,3,320,1324,1.3,47,2.6,1019,1030,8.5,-1.7
108,서울,2017-12-29,2.1,-.4,2347,6,1423,.42,0,3.8,290,1404,1.1,67,4.8,1016.1,1027,4.6,.4
108,서울,2017-12-30,1.4,-1.2,330,4.5,1415,6.83,.7,2,290,1738,.9,79.5,5.4,1013.9,1024.7,9.3,-.2
108,서울,2017-12-31,-.3,-3.2,2356,3.3,1426,3.33,1,4.8,320,1225,2.3,54.4,3.2,1012.8,1023.7,1.9,.2
108,서울,2018-01-01,-1.3,-5.1,739,3.8,1538,,,3.8,290,1634,1.4,39.1,2.1,1016.8,1027.8,1,-1.7
108,서울,2018-01-02,-1.8,-4.3,2348,1.8,1345,,,4.9,290,1355,1.8,42,2.2,1018.1,1029.2,2.3,-2.3
108,서울,2018-01-03,-4.7,-7.1,804,-.4,1550,,,3.5,270,1108,2.2,42.3,1.8,1019.9,1031.1,3.6,-3.4
108,서울,2018-01-04,-4.7,-8.7,751,-.7,1519,,,3.5,320,550,1.4,43,1.8,1016.5,1027.6,6.5,-3.3
108,서울,2018-01-05,-3,-5.6,306,1.6,1530,,,3.6,270,1712,1.7,48.4,2.4,1010.3,1021.3,3.6,-2.6
108,서울,2018-01-06,-2.8,-6.8,628,2.9,1539,,,3.1,290,1434,1.5,45.8,2.2,1012.9,1023.9,0,-3.1
108,서울,2018-01-07,-.8,-5.7,524,2.8,1501,,,2.5,160,951,.8,42.1,2.4,1010.7,1021.6,7.5,-2.2
108,서울,2018-01-08,1.3,-1.2,2352,4,1507,4.5,.9,7.1,290,2107,1.8,51.9,3.4,1000.6,1011.3,9,.4
108,서울,2018-01-09,-4.2,-6.1,837,-1.2,1,5.58,.5,6.1,270,1333,2.9,59.4,2.7,1002.8,1013.7,3.5,-1.2
108,서울,2018-01-10,-7.5,-10.3,2335,-4.8,1412,2.08,.3,6.1,320,1510,3,52,1.8,1007.9,1019.1,.9,-2.9
108,서울,2018-01-11,-11.1,-13.6,2344,-7.4,1358,,,4.9,320,1045,2.8,49.8,1.3,1015.9,1027.3,.4,-5.6
108,서울,2018-01-12,-10.2,-15.3,811,-5.4,1543,2.08,0,3.6,320,1218,1.7,35.4,1,1020.6,1032,2.3,-6.1
108,서울,2018-01-13,-4.4,-6.6,241,-1.2,1540,7.83,.4,1.7,290,2,.8,67.3,3,1021.1,1032.3,8.3,-2.8
108,서울,2018-01-14,.6,-4.4,1,5.4,1601,,,2.8,160,1835,1.2,64.1,4,1017.9,1028.8,7,-1.1
108,서울,2018-01-15,4.7,1.8,2359,7.7,1548,1.25,.2,3.3,340,1250,1.4,63.9,5.4,1012.8,1023.5,7.6,1.5
108,서울,2018-01-16,3.5,.1,240,6.8,1324,1.25,0,2.2,200,1534,.7,59.1,4.6,1007.6,1018.3,9.8,.7
108,서울,2018-01-17,4.5,2.4,703,8.7,1217,,,3.7,290,1324,1.2,64.1,5.4,1007.2,1017.9,7.4,1.7
108,서울,2018-01-18,2.1,.3,2349,4.5,1446,.58,0,3.8,290,1307,1.9,59.6,4.3,1012.9,1023.7,8.6,1.3
108,서울,2018-01-19,1,-2.5,756,5.5,1501,,,3.7,320,1310,1.6,43,2.8,1013.5,1024.3,3.8,.3
108,서울,2018-01-20,2.2,-1,137,6.9,1544,,,3.6,290,1425,1.6,57.6,4.2,1012,1022.7,5.1,.2
108,서울,2018-01-21,.4,-3.7,757,5.5,1404,,,3.2,290,1507,1,36.6,2.2,1012.7,1023.6,2,-.5
108,서울,2018-01-22,.2,-5.3,2358,4,1303,6,3.3,5.1,320,1823,1.5,56.5,3.5,1005.2,1016,9.4,-.2
108,서울,2018-01-23,-11.7,-14.6,2352,-5.3,1,,,5.4,290,815,3.7,42,1.1,1013.4,1024.8,.3,-4.4
108,서울,2018-01-24,-14.2,-16.3,746,-10.7,1422,,,7.2,320,1237,3.4,31.6,.7,1018.3,1029.9,0,-8.3
108,서울,2018-01-25,-14,-16.4,720,-9.5,1517,,,4.8,290,1250,2.8,32.6,.7,1019.1,1030.7,3.6,-8.5
108,서울,2018-01-26,-14.8,-17.8,733,-10.7,1603,,,4.6,320,830,2.6,34.9,.7,1018.9,1030.5,0,-9.3
108,서울,2018-01-27,-9.9,-15.9,738,-3.5,1550,,,3.4,270,2108,1.4,37.4,1.1,1017.8,1029.2,1.8,-7.5
108,서울,2018-01-28,-6.3,-9.3,2358,-1.2,1408,,,5.6,320,1656,2.6,36,1.4,1011.6,1022.8,3.3,-4.4
108,서울,2018-01-29,-8.5,-11.6,809,-4.7,1510,,,6.2,320,1133,2.7,35,1.1,1013,1024.2,.1,-6.2
108,서울,2018-01-30,-5.3,-11.4,631,-.8,1419,8.67,2.9,3.8,230,1423,1.3,62,2.8,1014.7,1025.8,5.8,-4.6
108,서울,2018-01-31,-2.6,-5.2,2354,0,1610,.67,0,3.4,340,1956,1.6,54.5,2.7,1016.6,1027.7,7.4,-1.8
108,서울,2018-02-01,-4,-8.8,644,1.2,1601,,,3.9,320,1436,1.6,44.1,1.9,1018.3,1029.4,0,-3.1
108,서울,2018-02-02,-2.4,-7.6,723,3.8,1440,,,3.6,270,1551,1.6,51.1,2.5,1017.5,1028.5,1.9,-2.8
108,서울,2018-02-03,-7.3,-10.4,2347,-2.1,17,3.83,.5,5.7,320,1317,3.8,47,1.7,1017.2,1028.4,1.3,-3.7
108,서울,2018-02-04,-9.5,-12.8,753,-5.2,1607,,,5.6,320,1412,3.1,40.9,1.2,1017.3,1028.7,0,-6.6
108,서울,2018-02-05,-9.4,-11.8,404,-5.1,1609,,,5.6,320,1445,3,37.8,1.1,1015.1,1026.4,.1,-6.8
108,서울,2018-02-06,-10.1,-12.8,745,-5.8,1516,,,4.9,290,1402,3.1,36.5,1,1014.4,1025.7,1.1,-6.9
108,서울,2018-02-07,-8,-13.4,650,-1.6,1547,,,3.3,270,1100,1.5,39.8,1.2,1015.4,1026.7,1,-6.1
108,서울,2018-02-08,-4.4,-9.7,722,2,1548,,,3,270,1413,1.2,43.3,1.8,1014,1025.1,.3,-3.9
108,서울,2018-02-09,.4,-5.3,227,6.1,1549,,,3,250,1642,1.1,43.9,2.8,1011.8,1022.6,9.1,-1.3
108,서울,2018-02-10,-.5,-6.9,2327,3.2,1131,,,6.3,320,1758,3,47.4,3.1,1010.9,1021.8,6.5,.2
108,서울,2018-02-11,-6.1,-9.5,722,-2.2,1350,1,0,5.1,290,1339,2.7,42.5,1.7,1011.3,1022.4,3.5,-3.4
108,서울,2018-02-12,-5.8,-9.6,538,-1.8,1422,2.17,0,5.2,290,1433,2.7,40.8,1.7,1011,1022.1,4.1,-3.2
108,서울,2018-02-13,-.8,-7.4,715,4.3,1521,,,5.6,250,1455,2.7,54.5,3.2,1011,1021.9,3.1,-1.5
108,서울,2018-02-14,3.5,-.7,2352,8.7,1459,,,5.4,320,2142,2.6,51,4.1,1006.3,1017,7.4,1.7
108,서울,2018-02-15,-.7,-3.7,850,4,1448,,,4.4,320,1357,2.5,28,1.6,1011.5,1022.4,3.8,.9
108,서울,2018-02-16,-1.1,-5.5,741,4.9,1419,,,5.5,320,2222,2.1,40.1,2.3,1008.1,1019,3.3,-.1
108,서울,2018-02-17,-3,-7.1,734,1.4,1601,,,5.5,290,1516,2.9,25.6,1.2,1014.1,1025.1,1.9,-.8
108,서울,2018-02-18,-.4,-4.9,729,5.2,1450,,,3.5,270,1716,1.3,26.9,1.6,1015.5,1026.4,7.4,-.1
108,서울,2018-02-19,1.8,-1.9,347,6.8,1526,,,3,290,1557,1.5,48.6,3.4,1013.3,1024.2,6.1,1.1
108,서울,2018-02-20,.9,-2.4,646,5.5,1445,,,5.8,320,1636,2.5,41,2.5,1012.8,1023.6,5,1.2
108,서울,2018-02-21,-.9,-4.5,814,4.4,1503,,,5.2,290,1423,2.3,31.5,1.7,1013.4,1024.4,1.6,.2
108,서울,2018-02-22,1.3,-3.9,725,5.4,1212,.67,.4,5.2,250,1453,2.2,59,4,1010.6,1021.4,5.8,.2
108,서울,2018-02-23,4.2,-.3,730,8.6,1431,2.75,3.7,5,250,1758,1.9,81.1,6.6,1010.1,1020.8,7,2.4
108,서울,2018-02-24,2.4,-1.1,2359,7.2,1446,,,3.9,340,852,2.1,49.4,3.6,1016.8,1027.6,6.1,2.8
108,서울,2018-02-25,1.9,-1.6,213,7.9,1515,,,3.8,290,1527,1.7,40.6,2.7,1014.6,1025.4,2.4,2.7
108,서울,2018-02-26,3.1,-3.2,714,10.4,1516,,,3.6,290,1633,1.4,43.1,3,1013.9,1024.7,1.3,2.5
108,서울,2018-02-27,4.2,.6,450,6.9,1554,,,1.8,290,2,.9,48.8,4.1,1012.5,1023.2,8.5,.4
108,서울,2018-02-28,4.6,1.8,2246,7.8,1230,11.25,25,3.7,110,1400,2,73.3,6.1,1000.1,1010.7,10,2
108,서울,2018-03-01,-.2,-4.3,2341,3,547,4.25,.5,6.9,290,1422,3.8,61.9,3.9,1001.1,1011.8,4.4,2.5
108,서울,2018-03-02,-.7,-6.7,625,5.4,1608,,,3.3,290,1258,1.5,34,1.9,1007.5,1018.3,2.4,1.1
108,서울,2018-03-03,7.9,-.1,725,16.2,1515,1.17,0,3.9,290,2002,1.5,38.1,4,1003.7,1014.2,4.1,5.3
108,서울,2018-03-04,9.8,7.6,2359,11.9,1627,13.75,11.5,3.5,50,2312,1.2,89.1,10.7,1003,1013.3,10,7.6
108,서울,2018-03-05,5.5,1.3,2353,11.4,1622,9.92,3.5,3.5,360,1336,2,67.5,6,1007.9,1018.4,5.4,6.7
108,서울,2018-03-06,4.5,-1.1,625,10.9,1546,,,3.7,290,1211,1.6,46.8,3.7,1018.8,1029.5,2.1,4.1
108,서울,2018-03-07,6.4,2.2,650,10.7,1614,3.5,.5,3.2,160,1559,1.8,54,5.1,1016.7,1027.3,8.6,4.4
108,서울,2018-03-08,4.6,2.7,2216,9.7,1558,10.25,4,4.5,320,1717,1.9,76,6.4,1009.3,1019.9,8.1,6.5
108,서울,2018-03-09,4.5,1.4,720,9.6,1600,,,4.2,270,1714,1.5,63.3,5.3,1012.6,1023.3,5.9,4.3
